Tour,Tour Description,Year,Tournament Sequence Number,Tournament Permanent Number,Tournament Name,Player Number,Player First Name,Player Last Name,Round,Hole Number,Hole Sequence Number,Shot Sequence Number,Club Head Speed,Ball Speed,Smash Factor,Vertical Launch Angle,Horizontal Launch Angle,Valid Launch Spin,Launch Spin,Valid Apex,Apex Range,Apex Side,Apex Height,Valid Actual,Actual Flight Time,Actual Landing Angle,Actual Landing Speed,Actual Range,Actual Side,Actual Height,Valid Flat,Flat Flight Time,Flat Landing Angle,Flat Landing Speed,Flat Range,Flat Side,X Coordinate of Impact,Y Coordinate of Impact,Z Coordinate of Impact,Distance of Impact,Course Number,Course Name,Valid Calculated Drive,Valid Stored Drive,Club,Total Distance,Ending Location Code,Ending Location Description,Weather,Trajectory Sequence,Trajectory X Coordinate,Trajectory Y Coordinate,Trajectory Z Coordinate,Trajectory Time,Extrapolated
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,1,8315.358,10354.084,25.704,18:07:18,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,2,8313.317,10399.023,38.049,18:07:18,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,3,8311.714,10441.376,49.855,18:07:18,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,4,8310.501,10481.353,61.102,18:07:18,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,5,8309.635,10519.149,71.771,18:07:18,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,6,8309.076,10554.941,81.845,18:07:19,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,7,8308.789,10588.895,91.307,18:07:19,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,8,8308.744,10621.161,100.143,18:07:19,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,9,8308.913,10651.879,108.339,18:07:19,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,10,8309.272,10681.177,115.882,18:07:19,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,11,8309.8,10709.172,122.758,18:07:20,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,12,8310.481,10735.972,128.958,18:07:20,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,13,8311.298,10761.676,134.47,18:07:20,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,14,8312.238,10786.374,139.284,18:07:20,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,15,8313.29,10810.148,143.392,18:07:20,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,16,8314.446,10833.076,146.784,18:07:21,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,17,8315.698,10855.228,149.453,18:07:21,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,18,8317.039,10876.667,151.391,18:07:21,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,19,8318.465,10897.453,152.593,18:07:21,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,20,8319.972,10917.64,153.051,18:07:21,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,21,8321.556,10937.279,152.761,18:07:22,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,22,8323.215,10956.417,151.717,18:07:22,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,23,8324.947,10975.096,149.916,18:07:22,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,24,8326.75,10993.358,147.355,18:07:22,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,25,8328.623,11011.239,144.031,18:07:22,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,26,8330.563,11028.774,139.941,18:07:23,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,27,8332.569,11045.997,135.086,18:07:23,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,28,8334.639,11062.937,129.466,18:07:23,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,29,8336.77,11079.624,123.081,18:07:23,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,30,8338.96,11096.084,115.934,18:07:23,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,31,8341.205,11112.342,108.028,18:07:24,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,32,8343.501,11128.422,99.367,18:07:24,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,33,8345.843,11144.344,89.959,18:07:24,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,34,8348.226,11160.129,79.809,18:07:24,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,35,8350.643,11175.793,68.927,18:07:24,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,36,8353.086,11191.353,57.325,18:07:25,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,37,8355.549,11206.821,45.013,18:07:25,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,38,8358.021,11222.209,32.009,18:07:25,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,39,8360.492,11237.523,18.326,18:07:25,Y
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,40,8362.951,11252.769,3.986,18:07:25,Y
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,41,8365.387,11267.948,-10.989,18:07:26,Y
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,42,8367.787,11283.058,-26.578,18:07:26,Y
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,43,8370.136,11298.092,-42.753,18:07:26,Y
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,44,8372.419,11313.039,-59.482,18:07:26,Y
R,PGA TOUR,2017,290,480,Wells Fargo Championship,29223,Sam,Saunders,2,13,4,1,109.737,166.039,1.513,13.73,-2.282,Y,2789,Y,570.779,8.939,127.352,Y,7507.289,-41.296,70.563,882.627,50.859,0.951,Y,7490,-41.296,78.206,881.308,50.633,8360.378,11236.82,18.954,166.039,235,Eagle Point Golf Club,Y,Y,CDR,10752,OIR,Intermediate Rough, S 20-30,45,8374.079,11324.182,-72.374,18:07:26,Y
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,1,8320.85,10350.592,25.704,19:37:58,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,2,8318.476,10400.46,38.254,19:37:58,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,3,8316.599,10447.211,50.418,19:37:58,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,4,8315.164,10491.134,62.153,19:37:58,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,5,8314.117,10532.493,73.42,19:37:58,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,6,8313.414,10571.527,84.183,19:37:59,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,7,8313.013,10608.454,94.407,19:37:59,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,8,8312.877,10643.471,104.061,19:37:59,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,9,8312.974,10676.756,113.116,19:37:59,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,10,8313.275,10708.471,121.546,19:37:59,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,11,8313.754,10738.761,129.327,19:38:00,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,12,8314.392,10767.755,136.437,19:38:00,N
R,PGA TOUR,2017,290,480,Wells Fargo Championship,30925,Dustin,Johnson,2,13,13,1,124.68,182.699,1.465,11.702,-1.662,Y,2706,Y,637.486,14.319,141.877,Y,7800.289,-41.175,73.457,978.749,56.245,3.107,Y,7840,-41.175,80.066,981.981,56.745,8364.521,11330.639,25.035,182.699,235,Eagle Point Golf Club,Y,Y,CDR,11591,OST,Fairway Bunker, S 20-30,13,8315.168,10795.571,142.855,19:38:00,N
